id,Avg Stars,Your Stars,Route Type,Pitches,Length,Area Latitude,Area Longitude,name,rating,starVotes,location,url,imgSqSmall,imgSmall,imgSmallMed,imgMedium
106617924,3.0,-1,Sport,1,80.0,34.180409999999995,-85.81555,Disneyland,5.10d,35,"['Alabama', 'Sand Rock', 'Sun Wall']",https://www.mountainproject.com/route/106617924/disneyland,https://cdn2.apstatic.com/photos/climb/115352870_sqsmall_1537813471.jpg,https://cdn2.apstatic.com/photos/climb/115352870_small_1537813471.jpg,https://cdn2.apstatic.com/photos/climb/115352870_smallMed_1537813471.jpg,https://cdn2.apstatic.com/photos/climb/115352870_medium_1537813471.jpg
106617956,3.6,-1,Sport,1,80.0,35.17729,-85.68215,Standing Room Only,5.11a,126,"['Tennessee', 'Foster Falls', 'Crime Buttress']",https://www.mountainproject.com/route/106617956/standing-room-only,https://cdn2.apstatic.com/photos/climb/118130207_sqsmall_1575776392.jpg,https://cdn2.apstatic.com/photos/climb/118130207_small_1575776392.jpg,https://cdn2.apstatic.com/photos/climb/118130207_smallMed_1575776392.jpg,https://cdn2.apstatic.com/photos/climb/118130207_medium_1575776392.jpg
106635362,2.4,-1,Sport,1,30.0,34.1792,-85.81933000000002,Thin's Daddy,5.12b,7,"['Alabama', 'Sand Rock', 'The Islands']",https://www.mountainproject.com/route/106635362/thins-daddy,https://cdn2.apstatic.com/photos/climb/116763641_sqsmall_1555870802.jpg,https://cdn2.apstatic.com/photos/climb/116763641_small_1555870802.jpg,https://cdn2.apstatic.com/photos/climb/116763641_smallMed_1555870802.jpg,https://cdn2.apstatic.com/photos/climb/116763641_medium_1555870802.jpg
106635366,2.7,-1,Sport,1,30.0,34.1792,-85.81933000000002,Thin's Evil Twin,5.11c,13,"['Alabama', 'Sand Rock', 'The Islands']",https://www.mountainproject.com/route/106635366/thins-evil-twin,https://cdn2.apstatic.com/photos/climb/116768876_sqsmall_1555940949.jpg,https://cdn2.apstatic.com/photos/climb/116768876_small_1555940949.jpg,https://cdn2.apstatic.com/photos/climb/116768876_smallMed_1555940949.jpg,https://cdn2.apstatic.com/photos/climb/116768876_medium_1555940949.jpg
106654215,3.5,-1,Sport,1,70.0,35.17702,-85.68673000000003,Vapor Lock,5.12a,23,"['Tennessee', 'Foster Falls', 'The Red Light District']",https://www.mountainproject.com/route/106654215/vapor-lock,,,,
106654222,2.0,-1,Sport,1,70.0,35.17702,-85.68673000000003,Autocratic for the People,5.13b,1,"['Tennessee', 'Foster Falls', 'The Red Light District']",https://www.mountainproject.com/route/106654222/autocratic-for-the-people,,,,
106654234,2.7,-1,Sport,1,80.0,35.18235,-85.67385999999998,Reptile,5.12a,3,"['Tennessee', 'Foster Falls', 'Snatch Wall']",https://www.mountainproject.com/route/106654234/reptile,,,,
106722702,2.7,-1,"Trad, TR",1,70.0,34.180409999999995,-85.81555,Larry,5.8,7,"['Alabama', 'Sand Rock', 'Sun Wall']",https://www.mountainproject.com/route/106722702/larry,https://cdn2.apstatic.com/photos/climb/107441263_sqsmall_1494189557.jpg,https://cdn2.apstatic.com/photos/climb/107441263_small_1494189557.jpg,https://cdn2.apstatic.com/photos/climb/107441263_smallMed_1494189557.jpg,https://cdn2.apstatic.com/photos/climb/107441263_medium_1494189557.jpg
106722724,2.6,-1,"Trad, TR",1,70.0,34.180409999999995,-85.81555,Moe,5.9+,10,"['Alabama', 'Sand Rock', 'Sun Wall']",https://www.mountainproject.com/route/106722724/moe,https://cdn2.apstatic.com/photos/climb/106722742_sqsmall_1494135260.jpg,https://cdn2.apstatic.com/photos/climb/106722742_small_1494135260.jpg,https://cdn2.apstatic.com/photos/climb/106722742_smallMed_1494135260.jpg,https://cdn2.apstatic.com/photos/climb/106722742_medium_1494135260.jpg
106722744,2.0,-1,"Trad, TR",1,70.0,34.180409999999995,-85.81555,Curly,5.8,4,"['Alabama', 'Sand Rock', 'Sun Wall']",https://www.mountainproject.com/route/106722744/curly,,,,
106735995,2.2,-1,Sport,1,60.0,35.17715,-85.68247,Wet Willie,5.9,29,"['Tennessee', 'Foster Falls', 'Jimmywood']",https://www.mountainproject.com/route/106735995/wet-willie,,,,
106737345,1.9,-1,Sport,1,50.0,35.17715,-85.68247,Wedgie,5.10b/c,11,"['Tennessee', 'Foster Falls', 'Jimmywood']",https://www.mountainproject.com/route/106737345/wedgie,,,,
106775569,3.2,-1,Sport,1,45.0,35.17917,-85.67854,The Hoosier,5.11c,38,"['Tennessee', 'Foster Falls', 'So What Area']",https://www.mountainproject.com/route/106775569/the-hoosier,https://cdn2.apstatic.com/photos/climb/118271689_sqsmall_1579686059.jpg,https://cdn2.apstatic.com/photos/climb/118271689_small_1579686059.jpg,https://cdn2.apstatic.com/photos/climb/118271689_smallMed_1579686059.jpg,https://cdn2.apstatic.com/photos/climb/118271689_medium_1579686059.jpg
106795772,2.7,-1,TR,1,70.0,34.180409999999995,-85.81555,Wall of Horns,5.10b/c R,20,"['Alabama', 'Sand Rock', 'Sun Wall']",https://www.mountainproject.com/route/106795772/wall-of-horns,https://cdn2.apstatic.com/photos/climb/112842211_sqsmall_1494318151.jpg,https://cdn2.apstatic.com/photos/climb/112842211_small_1494318151.jpg,https://cdn2.apstatic.com/photos/climb/112842211_smallMed_1494318151.jpg,https://cdn2.apstatic.com/photos/climb/112842211_medium_1494318151.jpg
106795793,2.3,-1,Trad,1,70.0,34.180409999999995,-85.81555,Hey Y'all -- Watch This!,5.8,4,"['Alabama', 'Sand Rock', 'Sun Wall']",https://www.mountainproject.com/route/106795793/hey-yall-watch-this,,,,
106812927,1.8,-1,Sport,1,30.0,35.17715,-85.68247,La Pistola,5.12a,14,"['Tennessee', 'Foster Falls', 'Jimmywood']",https://www.mountainproject.com/route/106812927/la-pistola,,,,
106816035,1.7,-1,Sport,1,40.0,35.18235,-85.67385999999998,Pond Scum,5.10,19,"['Tennessee', 'Foster Falls', 'Main Wall']",https://www.mountainproject.com/route/106816035/pond-scum,https://cdn2.apstatic.com/photos/climb/106819438_sqsmall_1494143163.jpg,https://cdn2.apstatic.com/photos/climb/106819438_small_1494143163.jpg,https://cdn2.apstatic.com/photos/climb/106819438_smallMed_1494143163.jpg,https://cdn2.apstatic.com/photos/climb/106819438_medium_1494143163.jpg
106816051,2.0,-1,Sport,1,40.0,35.18235,-85.67385999999998,Skipper,5.9,30,"['Tennessee', 'Foster Falls', 'Main Wall']",https://www.mountainproject.com/route/106816051/skipper,,,,
106851052,2.1,-1,Sport,1,30.0,34.1792,-85.81933000000002,Julory,5.8+,45,"['Alabama', 'Sand Rock', 'The Islands']",https://www.mountainproject.com/route/106851052/julory,https://cdn2.apstatic.com/photos/climb/116654187_sqsmall_1553576737.jpg,https://cdn2.apstatic.com/photos/climb/116654187_small_1553576737.jpg,https://cdn2.apstatic.com/photos/climb/116654187_smallMed_1553576737.jpg,https://cdn2.apstatic.com/photos/climb/116654187_medium_1553576737.jpg
106853180,2.6,-1,Sport,1,35.0,34.18035,-85.81478,Picnic,5.11b,19,"['Alabama', 'Sand Rock', 'The Hole']",https://www.mountainproject.com/route/106853180/picnic,https://cdn2.apstatic.com/photos/climb/119368093_sqsmall_1597180334.jpg,https://cdn2.apstatic.com/photos/climb/119368093_small_1597180334.jpg,https://cdn2.apstatic.com/photos/climb/119368093_smallMed_1597180334.jpg,https://cdn2.apstatic.com/photos/climb/119368093_medium_1597180334.jpg
106926805,3.1,-1,Sport,1,80.0,35.17715,-85.68247,Finger Puppets,5.11a,41,"['Tennessee', 'Foster Falls', 'Jimmywood']",https://www.mountainproject.com/route/106926805/finger-puppets,,,,
106938647,2.2,-1,Sport,1,40.0,34.180409999999995,-85.81555,Tarzan,5.10-,56,"['Alabama', 'Sand Rock', 'Sun Wall']",https://www.mountainproject.com/route/106938647/tarzan,https://cdn2.apstatic.com/photos/climb/116668229_sqsmall_1553917006.jpg,https://cdn2.apstatic.com/photos/climb/116668229_small_1553917006.jpg,https://cdn2.apstatic.com/photos/climb/116668229_smallMed_1553917006.jpg,https://cdn2.apstatic.com/photos/climb/116668229_medium_1553917006.jpg
106939805,2.2,-1,Sport,1,60.0,34.1792,-85.81933000000002,Fake Plastic Trees,5.11c,10,"['Alabama', 'Sand Rock', 'The Islands']",https://www.mountainproject.com/route/106939805/fake-plastic-trees,https://cdn2.apstatic.com/photos/climb/107513769_sqsmall_1494194523.jpg,https://cdn2.apstatic.com/photos/climb/107513769_small_1494194523.jpg,https://cdn2.apstatic.com/photos/climb/107513769_smallMed_1494194523.jpg,https://cdn2.apstatic.com/photos/climb/107513769_medium_1494194523.jpg
106940778,1.7,-1,"Sport, Boulder",1,35.0,34.1804,-85.81700000000002,First Beginning,5.7 V0,20,"['Alabama', 'Sand Rock', 'Fireplace Rock']",https://www.mountainproject.com/route/106940778/first-beginning,https://cdn2.apstatic.com/photos/climb/106941327_sqsmall_1494152876.jpg,https://cdn2.apstatic.com/photos/climb/106941327_small_1494152876.jpg,https://cdn2.apstatic.com/photos/climb/106941327_smallMed_1494152876.jpg,https://cdn2.apstatic.com/photos/climb/106941327_medium_1494152876.jpg
106940954,2.1,-1,Sport,1,40.0,34.18027,-85.81621,First Black In Office,5.9,44,"['Alabama', 'Sand Rock', 'Grotto']",https://www.mountainproject.com/route/106940954/first-black-in-office,https://cdn2.apstatic.com/photos/climb/116648183_sqsmall_1553485135.jpg,https://cdn2.apstatic.com/photos/climb/116648183_small_1553485135.jpg,https://cdn2.apstatic.com/photos/climb/116648183_smallMed_1553485135.jpg,https://cdn2.apstatic.com/photos/climb/116648183_medium_1553485135.jpg
106940970,2.4,-1,Sport,1,40.0,34.18027,-85.81621,Three's Company,5.10c,19,"['Alabama', 'Sand Rock', 'Grotto']",https://www.mountainproject.com/route/106940970/threes-company,https://cdn2.apstatic.com/photos/climb/116648183_sqsmall_1553485135.jpg,https://cdn2.apstatic.com/photos/climb/116648183_small_1553485135.jpg,https://cdn2.apstatic.com/photos/climb/116648183_smallMed_1553485135.jpg,https://cdn2.apstatic.com/photos/climb/116648183_medium_1553485135.jpg
106954540,2.1,-1,Sport,1,50.0,35.17702,-85.68673000000003,The Young and the Restless,5.9,35,"['Tennessee', 'Foster Falls', 'The Red Light District']",https://www.mountainproject.com/route/106954540/the-young-and-the-restless,https://cdn2.apstatic.com/photos/climb/106954550_sqsmall_1494153924.jpg,https://cdn2.apstatic.com/photos/climb/106954550_small_1494153924.jpg,https://cdn2.apstatic.com/photos/climb/106954550_smallMed_1494153924.jpg,https://cdn2.apstatic.com/photos/climb/106954550_medium_1494153924.jpg
106954631,2.9,-1,Sport,1,50.0,35.1768,-85.68394,Junkyard,5.11a,60,"['Tennessee', 'Foster Falls', 'The Sanford Wall']",https://www.mountainproject.com/route/106954631/junkyard,https://cdn2.apstatic.com/photos/climb/116156017_sqsmall_1543795186.jpg,https://cdn2.apstatic.com/photos/climb/116156017_small_1543795186.jpg,https://cdn2.apstatic.com/photos/climb/116156017_smallMed_1543795186.jpg,https://cdn2.apstatic.com/photos/climb/116156017_medium_1543795186.jpg
106972156,2.8,-1,Trad,1,40.0,34.17961,-85.8179,They Call Me Cruiser,5.10b,13,"['Alabama', 'Sand Rock', 'Holiday Block']",https://www.mountainproject.com/route/106972156/they-call-me-cruiser,https://cdn2.apstatic.com/photos/climb/116221849_sqsmall_1546126276.jpg,https://cdn2.apstatic.com/photos/climb/116221849_small_1546126276.jpg,https://cdn2.apstatic.com/photos/climb/116221849_smallMed_1546126276.jpg,https://cdn2.apstatic.com/photos/climb/116221849_medium_1546126276.jpg
107057599,2.0,-1,Sport,1,40.0,34.18035,-85.81478,Eight In The Hole,5.8-,62,"['Alabama', 'Sand Rock', 'The Hole']",https://www.mountainproject.com/route/107057599/eight-in-the-hole,https://cdn2.apstatic.com/photos/climb/118230211_sqsmall_1578587996.jpg,https://cdn2.apstatic.com/photos/climb/118230211_small_1578587996.jpg,https://cdn2.apstatic.com/photos/climb/118230211_smallMed_1578587996.jpg,https://cdn2.apstatic.com/photos/climb/118230211_medium_1578587996.jpg
107131100,3.7,-1,Sport,1,45.0,35.1561,-85.67333,The Big Empty,5.13b,15,"['Tennessee', 'Foster Falls', 'The Left Bunker']",https://www.mountainproject.com/route/107131100/the-big-empty,https://cdn2.apstatic.com/photos/climb/107801547_sqsmall_1494212211.jpg,https://cdn2.apstatic.com/photos/climb/107801547_small_1494212211.jpg,https://cdn2.apstatic.com/photos/climb/107801547_smallMed_1494212211.jpg,https://cdn2.apstatic.com/photos/climb/107801547_medium_1494212211.jpg
107132491,3.5,-1,Sport,1,65.0,35.17907,-85.6792,Bottled Up Warrior,5.12b,37,"['Tennessee', 'Foster Falls', 'The Right Bunker']",https://www.mountainproject.com/route/107132491/bottled-up-warrior,https://cdn2.apstatic.com/photos/climb/118130230_sqsmall_1575776708.jpg,https://cdn2.apstatic.com/photos/climb/118130230_small_1575776708.jpg,https://cdn2.apstatic.com/photos/climb/118130230_smallMed_1575776708.jpg,https://cdn2.apstatic.com/photos/climb/118130230_medium_1575776708.jpg
107207914,2.3,-1,Trad,1,40.0,34.180409999999995,-85.81555,Pop Tarts,5.8,4,"['Alabama', 'Sand Rock', 'Sun Wall']",https://www.mountainproject.com/route/107207914/pop-tarts,,,,
107294419,2.7,-1,Sport,1,60.0,34.1792,-85.81933000000002,R.I.P.,5.11a,21,"['Alabama', 'Sand Rock', 'The Islands']",https://www.mountainproject.com/route/107294419/rip,https://cdn2.apstatic.com/photos/climb/116735423_sqsmall_1555293984.jpg,https://cdn2.apstatic.com/photos/climb/116735423_small_1555293984.jpg,https://cdn2.apstatic.com/photos/climb/116735423_smallMed_1555293984.jpg,https://cdn2.apstatic.com/photos/climb/116735423_medium_1555293984.jpg
107301050,3.5,-1,Sport,1,80.0,35.17907,-85.6792,Something's Always Wrong,5.10d,116,"['Tennessee', 'Foster Falls', 'The Right Bunker']",https://www.mountainproject.com/route/107301050/somethings-always-wrong,https://cdn2.apstatic.com/photos/climb/107849116_sqsmall_1494215310.jpg,https://cdn2.apstatic.com/photos/climb/107849116_small_1494215310.jpg,https://cdn2.apstatic.com/photos/climb/107849116_smallMed_1494215310.jpg,https://cdn2.apstatic.com/photos/climb/107849116_medium_1494215310.jpg
107305261,3.0,-1,Trad,1,70.0,34.1804,-85.81700000000002,Sandburger,5.10-,12,"['Alabama', 'Sand Rock', 'The Sandtrap']",https://www.mountainproject.com/route/107305261/sandburger,https://cdn2.apstatic.com/photos/climb/112354747_sqsmall_1494300080.jpg,https://cdn2.apstatic.com/photos/climb/112354747_small_1494300080.jpg,https://cdn2.apstatic.com/photos/climb/112354747_smallMed_1494300080.jpg,https://cdn2.apstatic.com/photos/climb/112354747_medium_1494300080.jpg
107305267,2.7,-1,Trad,1,75.0,34.1804,-85.81700000000002,Sandburger Platter,5.10,3,"['Alabama', 'Sand Rock', 'The Sandtrap']",https://www.mountainproject.com/route/107305267/sandburger-platter,https://cdn2.apstatic.com/photos/climb/116547707_sqsmall_1550632701.jpg,https://cdn2.apstatic.com/photos/climb/116547707_small_1550632701.jpg,https://cdn2.apstatic.com/photos/climb/116547707_smallMed_1550632701.jpg,https://cdn2.apstatic.com/photos/climb/116547707_medium_1550632701.jpg
107347531,2.9,-1,Sport,1,,35.17879,-85.68004,Atrophy,5.11b/c,18,"['Tennessee', 'Foster Falls', 'The Dihedrals']",https://www.mountainproject.com/route/107347531/atrophy,,,,
107359326,2.9,-1,Sport,1,,35.17702,-85.68673000000003,Unknown In Red Light District,5.10a,7,"['Tennessee', 'Foster Falls', 'The Red Light District']",https://www.mountainproject.com/route/107359326/unknown-in-red-light-district,https://cdn2.apstatic.com/photos/climb/112516462_sqsmall_1494309964.jpg,https://cdn2.apstatic.com/photos/climb/112516462_small_1494309964.jpg,https://cdn2.apstatic.com/photos/climb/112516462_smallMed_1494309964.jpg,https://cdn2.apstatic.com/photos/climb/112516462_medium_1494309964.jpg
107360643,3.1,-1,Sport,1,,35.17729,-85.68215,Framed,5.12a,18,"['Tennessee', 'Foster Falls', 'Crime Buttress']",https://www.mountainproject.com/route/107360643/framed,,,,
107575056,1.8,-1,Sport,1,20.0,34.1792,-85.81933000000002,Thin's Bottom Bitch,5.8,26,"['Alabama', 'Sand Rock', 'The Islands']",https://www.mountainproject.com/route/107575056/thins-bottom-bitch,https://cdn2.apstatic.com/photos/climb/107646519_sqsmall_1494202247.jpg,https://cdn2.apstatic.com/photos/climb/107646519_small_1494202247.jpg,https://cdn2.apstatic.com/photos/climb/107646519_smallMed_1494202247.jpg,https://cdn2.apstatic.com/photos/climb/107646519_medium_1494202247.jpg
107575104,2.0,-1,Trad,1,40.0,34.17961,-85.8179,Chimney Approach,5.5,16,"['Alabama', 'Sand Rock', 'Holiday Block']",https://www.mountainproject.com/route/107575104/chimney-approach,https://cdn2.apstatic.com/photos/climb/117809049_sqsmall_1569798265.jpg,https://cdn2.apstatic.com/photos/climb/117809049_small_1569798265.jpg,https://cdn2.apstatic.com/photos/climb/117809049_smallMed_1569798265.jpg,https://cdn2.apstatic.com/photos/climb/117809049_medium_1569798265.jpg
107579313,3.3,-1,Sport,1,70.0,35.17907,-85.6792,Kill or be Killed,5.13b,4,"['Tennessee', 'Foster Falls', 'The Right Bunker']",https://www.mountainproject.com/route/107579313/kill-or-be-killed,,,,
107585169,3.6,-1,Sport,1,70.0,35.17729,-85.68215,Thieves,5.12a,46,"['Tennessee', 'Foster Falls', 'Crime Buttress']",https://www.mountainproject.com/route/107585169/thieves,https://cdn2.apstatic.com/photos/climb/118130202_sqsmall_1575776333.jpg,https://cdn2.apstatic.com/photos/climb/118130202_small_1575776333.jpg,https://cdn2.apstatic.com/photos/climb/118130202_smallMed_1575776333.jpg,https://cdn2.apstatic.com/photos/climb/118130202_medium_1575776333.jpg
107627535,1.5,-1,Sport,1,30.0,35.17715,-85.68247,Earflaps,5.10b,8,"['Tennessee', 'Foster Falls', 'Jimmywood']",https://www.mountainproject.com/route/107627535/earflaps,,,,
107645399,2.9,-1,Sport,1,60.0,34.1792,-85.81933000000002,Shrimp Dude,5.10a,42,"['Alabama', 'Sand Rock', 'The Islands']",https://www.mountainproject.com/route/107645399/shrimp-dude,https://cdn2.apstatic.com/photos/climb/112569642_sqsmall_1494313642.jpg,https://cdn2.apstatic.com/photos/climb/112569642_small_1494313642.jpg,https://cdn2.apstatic.com/photos/climb/112569642_smallMed_1494313642.jpg,https://cdn2.apstatic.com/photos/climb/112569642_medium_1494313642.jpg
107813756,2.5,-1,Sport,1,,34.180409999999995,-85.81555,Silent Lucidity,5.12a,11,"['Alabama', 'Sand Rock', 'Sun Wall']",https://www.mountainproject.com/route/107813756/silent-lucidity,https://cdn2.apstatic.com/photos/climb/116654170_sqsmall_1553576491.jpg,https://cdn2.apstatic.com/photos/climb/116654170_small_1553576491.jpg,https://cdn2.apstatic.com/photos/climb/116654170_smallMed_1553576491.jpg,https://cdn2.apstatic.com/photos/climb/116654170_medium_1553576491.jpg
107815101,2.0,-1,Sport,1,,34.180409999999995,-85.81555,Pretty Vacant,5.12b/c,1,"['Alabama', 'Sand Rock', 'Sun Wall']",https://www.mountainproject.com/route/107815101/pretty-vacant,,,,
107906006,2.0,-1,Trad,1,100.0,34.17948,-85.81775,Hairbrained,5.10,2,"['Alabama', 'Sand Rock', 'The Pinnacle']",https://www.mountainproject.com/route/107906006/hairbrained,,,,
107926638,2.6,-1,Sport,1,70.0,35.17907,-85.6792,Dummkopf,5.11+,16,"['Tennessee', 'Foster Falls', 'The Right Bunker']",https://www.mountainproject.com/route/107926638/dummkopf,,,,
108009733,2.4,-1,Sport,1,30.0,34.18069000000001,-85.81316,unkown 8,5.10b/c,30,"['Alabama', 'Sand Rock', 'New Wall (AKA Kurt Russell Block)']",https://www.mountainproject.com/route/108009733/unkown-8,https://cdn2.apstatic.com/photos/climb/108009751_sqsmall_1494257015.jpg,https://cdn2.apstatic.com/photos/climb/108009751_small_1494257015.jpg,https://cdn2.apstatic.com/photos/climb/108009751_smallMed_1494257015.jpg,https://cdn2.apstatic.com/photos/climb/108009751_medium_1494257015.jpg
108009807,2.2,-1,Sport,1,30.0,34.18069000000001,-85.81316,Pebbles,5.10a,36,"['Alabama', 'Sand Rock', 'New Wall (AKA Kurt Russell Block)']",https://www.mountainproject.com/route/108009807/pebbles,https://cdn2.apstatic.com/photos/climb/108009841_sqsmall_1494257021.jpg,https://cdn2.apstatic.com/photos/climb/108009841_small_1494257021.jpg,https://cdn2.apstatic.com/photos/climb/108009841_smallMed_1494257021.jpg,https://cdn2.apstatic.com/photos/climb/108009841_medium_1494257021.jpg
108009884,2.1,-1,Sport,1,30.0,34.18069000000001,-85.81316,fat boy,5.8,47,"['Alabama', 'Sand Rock', 'New Wall (AKA Kurt Russell Block)']",https://www.mountainproject.com/route/108009884/fat-boy,https://cdn2.apstatic.com/photos/climb/108009895_sqsmall_1494257023.jpg,https://cdn2.apstatic.com/photos/climb/108009895_small_1494257023.jpg,https://cdn2.apstatic.com/photos/climb/108009895_smallMed_1494257023.jpg,https://cdn2.apstatic.com/photos/climb/108009895_medium_1494257023.jpg
108009912,1.9,-1,Sport,1,35.0,34.18069000000001,-85.81316,The Thing,5.8-,44,"['Alabama', 'Sand Rock', 'New Wall (AKA Kurt Russell Block)']",https://www.mountainproject.com/route/108009912/the-thing,https://cdn2.apstatic.com/photos/climb/108009931_sqsmall_1494257024.jpg,https://cdn2.apstatic.com/photos/climb/108009931_small_1494257024.jpg,https://cdn2.apstatic.com/photos/climb/108009931_smallMed_1494257024.jpg,https://cdn2.apstatic.com/photos/climb/108009931_medium_1494257024.jpg
108009965,2.3,-1,Sport,1,35.0,34.18069000000001,-85.81316,Groundhog,5.11c,32,"['Alabama', 'Sand Rock', 'New Wall (AKA Kurt Russell Block)']",https://www.mountainproject.com/route/108009965/groundhog,https://cdn2.apstatic.com/photos/climb/114035110_sqsmall_1516776588.jpg,https://cdn2.apstatic.com/photos/climb/114035110_small_1516776588.jpg,https://cdn2.apstatic.com/photos/climb/114035110_smallMed_1516776588.jpg,https://cdn2.apstatic.com/photos/climb/114035110_medium_1516776588.jpg
108009978,2.5,-1,Sport,1,35.0,34.18069000000001,-85.81316,Captain Ron,5.8,75,"['Alabama', 'Sand Rock', 'New Wall (AKA Kurt Russell Block)']",https://www.mountainproject.com/route/108009978/captain-ron,https://cdn2.apstatic.com/photos/climb/108009985_sqsmall_1494257030.jpg,https://cdn2.apstatic.com/photos/climb/108009985_small_1494257030.jpg,https://cdn2.apstatic.com/photos/climb/108009985_smallMed_1494257030.jpg,https://cdn2.apstatic.com/photos/climb/108009985_medium_1494257030.jpg
108049385,1.0,-1,Sport,1,40.0,34.1804,-85.81700000000002,Open Project,5.13+,1,"['Alabama', 'Sand Rock', 'Turtle Rock']",https://www.mountainproject.com/route/108049385/open-project,https://cdn2.apstatic.com/photos/climb/118132541_sqsmall_1585692544.jpg,https://cdn2.apstatic.com/photos/climb/118132541_small_1585692544.jpg,https://cdn2.apstatic.com/photos/climb/118132541_smallMed_1585692544.jpg,https://cdn2.apstatic.com/photos/climb/118132541_medium_1585692544.jpg
108060175,2.4,-1,Sport,1,30.0,34.18069000000001,-85.81316,Big Trouble in Little China,5.10-,55,"['Alabama', 'Sand Rock', 'New Wall (AKA Kurt Russell Block)']",https://www.mountainproject.com/route/108060175/big-trouble-in-little-china,https://cdn2.apstatic.com/photos/climb/109452180_sqsmall_1494350593.jpg,https://cdn2.apstatic.com/photos/climb/109452180_small_1494350593.jpg,https://cdn2.apstatic.com/photos/climb/109452180_smallMed_1494350593.jpg,https://cdn2.apstatic.com/photos/climb/109452180_medium_1494350593.jpg
108079200,2.7,-1,Sport,1,50.0,34.180409999999995,-85.81555,Land of Silk and Money,5.12a,7,"['Alabama', 'Sand Rock', 'Sun Wall']",https://www.mountainproject.com/route/108079200/land-of-silk-and-money,https://cdn2.apstatic.com/photos/climb/116708847_sqsmall_1555390256.jpg,https://cdn2.apstatic.com/photos/climb/116708847_small_1555390256.jpg,https://cdn2.apstatic.com/photos/climb/116708847_smallMed_1555390256.jpg,https://cdn2.apstatic.com/photos/climb/116708847_medium_1555390256.jpg
108084483,1.5,-1,Sport,1,90.0,34.1792,-85.81933000000002,Snuff the Rooster,5.10d PG13,4,"['Alabama', 'Sand Rock', 'The Islands']",https://www.mountainproject.com/route/108084483/snuff-the-rooster,https://cdn2.apstatic.com/photos/climb/111751068_sqsmall_1494302764.jpg,https://cdn2.apstatic.com/photos/climb/111751068_small_1494302764.jpg,https://cdn2.apstatic.com/photos/climb/111751068_smallMed_1494302764.jpg,https://cdn2.apstatic.com/photos/climb/111751068_medium_1494302764.jpg
108164453,2.9,-1,Sport,1,,34.180409999999995,-85.81555,Bocephus,5.11d,8,"['Alabama', 'Sand Rock', 'Sun Wall']",https://www.mountainproject.com/route/108164453/bocephus,https://cdn2.apstatic.com/photos/climb/116648003_sqsmall_1575790465.jpg,https://cdn2.apstatic.com/photos/climb/116648003_small_1575790465.jpg,https://cdn2.apstatic.com/photos/climb/116648003_smallMed_1575790465.jpg,https://cdn2.apstatic.com/photos/climb/116648003_medium_1575790465.jpg
108365742,2.5,-1,Trad,1,70.0,34.180409999999995,-85.81555,Slug,5.7,4,"['Alabama', 'Sand Rock', 'Sun Wall']",https://www.mountainproject.com/route/108365742/slug,https://cdn2.apstatic.com/photos/climb/108365772_sqsmall_1494278935.jpg,https://cdn2.apstatic.com/photos/climb/108365772_small_1494278935.jpg,https://cdn2.apstatic.com/photos/climb/108365772_smallMed_1494278935.jpg,https://cdn2.apstatic.com/photos/climb/108365772_medium_1494278935.jpg
108419245,2.0,-1,Sport,1,30.0,34.18069000000001,-85.81316,Jugs,5.9-,46,"['Alabama', 'Sand Rock', 'New Wall (AKA Kurt Russell Block)']",https://www.mountainproject.com/route/108419245/jugs,https://cdn2.apstatic.com/photos/climb/108596701_sqsmall_1494290096.jpg,https://cdn2.apstatic.com/photos/climb/108596701_small_1494290096.jpg,https://cdn2.apstatic.com/photos/climb/108596701_smallMed_1494290096.jpg,https://cdn2.apstatic.com/photos/climb/108596701_medium_1494290096.jpg
108419758,2.2,-1,Sport,1,35.0,34.18069000000001,-85.81316,Backdraft,5.9,53,"['Alabama', 'Sand Rock', 'New Wall (AKA Kurt Russell Block)']",https://www.mountainproject.com/route/108419758/backdraft,https://cdn2.apstatic.com/photos/climb/109838178_sqsmall_1494363952.jpg,https://cdn2.apstatic.com/photos/climb/109838178_small_1494363952.jpg,https://cdn2.apstatic.com/photos/climb/109838178_smallMed_1494363952.jpg,https://cdn2.apstatic.com/photos/climb/109838178_medium_1494363952.jpg
108440738,3.1,-1,Sport,1,90.0,35.17715,-85.68247,Saturated,5.8,189,"['Tennessee', 'Foster Falls', 'Jimmywood']",https://www.mountainproject.com/route/108440738/saturated,https://cdn2.apstatic.com/photos/climb/119514572_sqsmall_1599489806.jpg,https://cdn2.apstatic.com/photos/climb/119514572_small_1599489806.jpg,https://cdn2.apstatic.com/photos/climb/119514572_smallMed_1599489806.jpg,https://cdn2.apstatic.com/photos/climb/119514572_medium_1599489806.jpg
108441605,2.4,-1,Sport,1,65.0,35.17879,-85.68004,Long Slab aka Milk Duds,5.8,91,"['Tennessee', 'Foster Falls', 'The Dihedrals']",https://www.mountainproject.com/route/108441605/long-slab-aka-milk-duds,https://cdn2.apstatic.com/photos/climb/108966139_sqsmall_1494301661.jpg,https://cdn2.apstatic.com/photos/climb/108966139_small_1494301661.jpg,https://cdn2.apstatic.com/photos/climb/108966139_smallMed_1494301661.jpg,https://cdn2.apstatic.com/photos/climb/108966139_medium_1494301661.jpg
